"year","state","pop","hydro_gms","oxy_gms","fent_gms","unempl_rate","poverty_rate","snap_rate","medicaid_rate","gsp_per_cap","min_wage","death_rate","log_hydro","log_oxy","log_fent","log_death_rate"
2014,"ID",1631112,16945.9566564202,16244.8601731642,179.370123679674,2.31032571644375,12.2002658309178,12.9838416981789,16.973451240626,39114.0522539225,7.25,13.7097,9.73784354839408,9.69559339672689,5.19501098238168,2.68850714011578
2015,"ID",1651059,15711.6652134242,16250.5002245329,177.936769484071,1.97551995416275,12.355706246718,11.9239530507389,18.1848135045447,40024.0088331186,7.25,14.1941,9.66222236761962,9.69594050500623,5.18703250032996,2.72090719460472
2016,"ID",1682380,14608.6449069207,15256.9052300927,162.208359453631,1.82937267442552,11.1152058393466,11.0143368323447,18.2499197565354,41058.2032596679,7.25,15.2208,9.58943719965271,9.63285302346905,5.09502766336055,2.78629436929589
2000,"IL",12434161,3517.01518100015,1558.65192673635,56.8295681550207,2.26844416764428,10.511364618811,6.11598965141275,11.476962538928,39147.4905303221,5.15,6.9964,8.16565224052417,7.35221795146079,4.05750020465168,2.07899144039945
2001,"IL",12488445,3892.49542276881,2266.99088637536,56.5825449045097,2.75650811610253,10.0012451510176,6.60846886862215,11.8022059591887,40129.5357428407,5.15,7.1423,8.26706259940798,7.72664964648656,4.05321948192373,2.09707269538578
2002,"IL",12525556,4586.58412049732,2520.12481521778,68.3116980994696,3.31595659306461,12.7259819843526,7.07628467750254,13.1449973158876,41005.0859219343,5.15,7.9132,8.43110882908786,7.83246043616375,4.23861369569426,2.18753332403068
2003,"IL",12556006,5279.37128255593,2773.23362222031,80.0139789675156,3.38971644327026,12.6791911376914,7.59739203692639,14.3131900382972,42222.2560263192,5.15,6.7553,8.57175169289396,7.92812981586512,4.39462171962812,2.0483764805998
2004,"IL",12589773,5967.23378173697,3024.32073239128,91.6354885826774,3.11618009315974,12.1844929213577,8.49575286226368,15.1580652010167,44562.9162654482,5.5,8.2932,8.69420631365943,8.01477239208124,4.52867231426536,2.229282949919
2005,"IL",12609903,6658.60950714688,3277.60530751109,103.306425116831,2.88578746402728,11.4275264448902,9.18540769108216,15.9979422522124,46721.1682754419,6.5,8.4224,8.80381612925495,8.09517339982564,4.64733296238005,2.24308983320817
2006,"IL",12643955,191053.832461988,16517.3644841218,352.846175102854,2.33651575001651,10.5821319357748,9.68915976053379,15.0796170976565,49309.8243389825,6.5,10.8554,12.1603157467817,9.71222804000213,5.86886228508893,2.47278345998569
2007,"IL",12695866,221711.172496401,19717.645769721,647.177270988659,2.61180292860684,9.94024354069269,9.81736889787589,15.9630623070533,51059.4235950505,7.5,9.3839,12.3091352993583,9.88931995286349,6.47416422528035,2.34025652971506
2008,"IL",12747038,224309.107418513,19430.8280093347,860.862777659908,3.28402566933589,12.2695170438811,10.1940780281662,16.7967413292406,50892.7642641373,7.75,10.597,12.3207847815461,9.87466761974405,6.75909606734176,2.45074644397457
2009,"IL",12796778,259502.167243148,55492.0377678917,1398.32143376394,5.27811766368065,13.2064493109125,11.4280407146236,19.0434732867914,50414.7762819672,8,10.7813,12.4665241866895,10.924012846242,7.24374270793448,2.46651352867111
2010,"IL",12840503,260985.391018122,100839.481253401,3046.09754741028,5.36017942599289,14.1505360031457,12.8166474475338,20.1991541920126,51533.4017678279,8,9.9923,12.4722235432524,11.5212951537359,8.02194479272016,2.39719502768398
2011,"IL",12867454,267086.535809773,122819.275348195,3495.2654392548,4.96234142356367,14.0431821244513,13.9412660810756,20.900265118492,53464.422721076,8.25,10.9406,12.4953317331263,11.7184773897649,8.15945066045345,2.47994435795819
2012,"IL",12882510,273330.859433493,119210.991433197,209281.453516428,4.58934633080044,12.4820396025309,14.5135756409271,21.7113590441614,55958.1556699743,8.25,12.5277,12.5184419382413,11.6886586278254,12.251440070789,2.6047394351233
2013,"IL",12895129,202420.859166445,221445.008259458,2719.92624898457,4.59649531229971,13.1444982054852,15.8203399903948,20.2456291829264,56983.4159859897,8.25,12.104,12.2181092103981,12.3079340837179,7.90872763403685,2.57291752711071
2014,"IL",12884493,217223.032651461,153087.954040662,1905.07782750565,3.58345493299581,13.628786169545,15.6413061810038,22.7776056069882,59460.68657882,8.25,13.13,12.2886845084875,11.9387744303863,7.55280291627959,2.64830019669644
2015,"IL",12858913,549178.975400268,218055.847990843,1832.2698270532,3.01805448096585,10.731855795276,15.8824116781877,23.3843404959657,61850.1812711541,8.25,14.0925,13.2161814908133,12.2925110783767,7.51385644216332,2.71419793168844
2016,"IL",12820527,137251.667023831,174901.266355031,1807.89349117831,2.9666253189124,11.8325869131589,14.9322488849327,22.5422714682478,62707.5392454616,8.25,18.8737,11.8295787910506,12.0719826189275,7.50047060648027,2.98939724959611
2000,"IN",6091866,6863.31134007215,4912.61380338963,87.0240743969089,1.59731024943753,8.42106507267231,4.92975387180217,9.90054607241853,33381.692900008,5.15,3.5408,8.83409099854126,8.49976495890388,4.47761034975617,1.51310320798359
2001,"IN",6127760,7149.25633510451,6489.49371385302,86.5143217097275,2.17684765721895,8.33909944253691,5.65542710550022,10.8995130357586,33406.269175033,5.15,4.6642,8.87490348610899,8.77809387981752,4.4718024566526,1.73416566650247
2002,"IN",6155967,8246.71172701218,6908.66264390306,106.200577423498,2.66988110884935,8.96690966666975,6.67456469471003,11.7473989058096,34509.3792738005,5.15,4.8099,9.01769107443278,8.84067609413765,4.67470163503542,1.75956335901174
2003,"IN",6196638,9315.38093721144,7309.27617524212,125.454399627669,2.71652144275654,9.84404769166764,7.58769513403881,11.9786245380156,36067.9775065124,5.15,7.1074,9.13952952080922,8.89703633250104,4.8398817659284,2.09277722486487
2004,"IN",6233007,10377.2708341255,7709.98295846611,144.55683268124,2.72306769429266,11.4230579237277,8.44414261046073,12.5544219667971,38010.7546806862,5.15,8.7959,9.24746955653508,8.95040094980148,4.98056661296641,2.28196393078955
2005,"IN",6278616,11410.0241199653,8094.11134555768,163.197112229829,2.79483567716197,12.3275575381581,8.85999398593576,12.9721104141422,38840.1201793516,5.15,9.8413,9.3423351951793,8.99901562087294,5.10106760995642,2.38336291502019
2006,"IN",6332669,39493.6292043496,14520.4368805359,220.303958665138,2.573906831385,10.6432216810953,9.07509929857379,13.1301193856808,40340.4788723364,5.15,11.7648,10.5839199721344,9.58338124219729,5.39953713512628,2.54669138272895
2007,"IN",6379599,43136.3706678764,12541.7158200305,249.409683011989,2.29865544840671,11.5994751394249,9.20365057427591,13.2737183011033,42176.8358794965,5.15,12.369,10.672144969265,9.43689536330868,5.52309830865395,2.59293859400099
2008,"IN",6424806,46261.6532055058,12839.9584124645,398.72783074829,2.96147463440919,14.0237697449542,9.70325018374096,13.8625197398956,42513.3614929385,5.85,13.2099,10.7420902883454,9.46039521717362,5.99078389238583,2.65393890478657
2009,"IN",6459325,52440.5982781038,14129.9611748137,469.884533857826,5.09347338924733,15.8375681669524,10.9406942675899,15.2671680090412,40484.1372744056,6.55,14.0319,10.8674554156379,9.5561234970603,6.15461291291703,2.71017460961432
2010,"IN",6490432,53706.7936139732,20557.6167792227,8916.57761333182,5.07799788981689,15.9465502450376,12.5323399120428,16.0866487777701,43217.0000394427,7.25,14.3781,10.8913134024425,9.93103544003072,9.09577962068066,2.73294441938505
2011,"IN",6516528,73465.3665139098,18789.4187644694,665.628274437875,4.45092846988458,15.1767935317703,13.4666804163199,15.4248243850099,44340.0074395445,7.25,15.3205,11.2045829820206,9.84110237871954,6.50223258087251,2.79242198632155
2012,"IN",6537703,67671.5201414932,19885.675797714,975.761297366537,4.04249015288703,14.745240033082,13.899446028674,16.3283801665509,45553.6294628251,7.25,15.981,11.1224354701686,9.89780522855476,6.8842423001509,2.83209507196416
2013,"IN",6568713,63377.5586722722,18073.0935371011,329.24381645266,3.71657278982961,11.3111959679164,14.097296025873,16.6076825094962,46999.3741544196,7.25,16.5961,11.0568808919367,9.80223489567818,5.79983121938962,2.86767728658012
2014,"IN",6593644,40767.0121128371,17586.8363914933,266.687229027454,2.91606583552282,14.3774823147868,13.5387806803036,16.6342617223496,49291.1506899675,7.25,18.1805,10.6156530360481,9.77496282797709,5.58981924310313,2.9538941379372
2015,"IN",6608422,18778.5645994147,21434.3269062366,273.024187794,2.39116085504225,13.3163408753255,12.5860669415482,17.4205127941285,49864.8088757044,7.25,19.4945,9.84052456822378,9.97279562996484,5.61321637911236,3.02015655746452
2016,"IN",6634304,36275.8909563705,111538.460138914,432.501059535122,2.22009724004206,11.5761954833544,11.1784144953261,19.3123800175572,50829.3258795497,7.25,23.9642,10.4989362047568,11.6221337098647,6.07189424035861,3.21744279857632
2000,"IA",2929067,2832.11787234638,2673.57421322216,56.286524002353,1.42765597372815,8.09131371866878,4.21028265997329,7.82371997636107,31815.5235097046,5.15,2.5473,7.94913310586451,7.89154547403357,4.04806541285578,1.26618675073198
2001,"IA",2931997,3270.32019473417,3699.48127504905,56.2302758154255,1.83230064696519,7.23056674341754,4.31426089453707,8.63404703347241,32392.0522428911,5.15,3.0075,8.09294891169107,8.21621816451096,4.04708305582973,1.38816760550157
2002,"IA",2934234,3920.34343545879,4305.34212676971,71.5819699451373,2.22712299019097,9.09947877367654,4.79610692262444,9.2369592881822,33781.6275048275,5.15,3.1256,8.27418958719902,8.36784412826775,4.28471654312419,1.41721146375461
2003,"IA",2941999,4560.79046933735,4901.05350137781,86.7469703422741,2.45781864643734,8.83752849678059,5.2282818586954,9.89001015975872,35696.9529901268,5.15,3.3916,8.42547047222736,8.49740947822226,4.47445733573597,1.47969362537844
2004,"IA",2953635,5191.053396916,5486.42867178917,101.698669605418,2.43858838346647,10.6309682814566,6.06638938122009,10.4568438551141,39556.1401459557,5.15,4.2333,8.55488454279098,8.61021505899173,4.63179916266773,1.65504205423912
2005,"IA",2964454,5817.97288809339,6068.88182444389,116.565141506665,2.34764985390227,11.0306990764572,6.97248127311134,10.3897041411336,41240.7141416261,5.15,4.8471,8.66887904544207,8.71109441507389,4.76699257576504,1.76594581183504
2006,"IA",2982644,7834.93391463611,7067.51608990587,692.203021703529,2.04697577049088,10.0917172817138,7.56768156038736,12.1557584478738,42597.3062826137,5.15,6.5509,8.96647534547043,8.86340584858742,6.54132291689648,2.02166676145456
2007,"IA",2999212,9029.95793245946,7610.90690299452,2027.2456734882,2.04537058400673,8.80231207397143,7.94705409287506,12.2205766047882,45738.647351371,5.15,6.8812,9.10841372411344,8.93746899804626,7.6149264981474,2.06448017653968
2008,"IA",3016734,10245.4822684704,7951.3115326162,1123.70647027955,2.34021295878258,9.44730294417738,8.55802997546353,12.8193934234838,45451.8694720847,7.25,7.1815,9.23468973234229,8.98121792420587,7.02527736528713,2.10187550788681
2009,"IA",3032870,10918.1860307726,7790.39797288954,3736.24595224774,3.56635793819056,10.5180901258544,9.73025550056547,14.192332674991,45112.3523263444,7.25,7.1267,9.29827670721417,8.96077558013132,8.22610424274595,2.09515493709933
2010,"IA",3050745,11698.9023127961,8336.01267830579,4087.43887354299,3.3052254449323,9.99755797354417,11.1547835037016,15.115881530577,46551.48168726,7.25,8.5698,9.36733577141733,9.02846023913703,8.31591848266306,2.2586123066049
2011,"IA",3066336,12758.781761106,9062.47589966915,2320.62381848281,3.0068133433518,10.2728468113083,12.1922711666301,16.1830927856569,48299.4035878651,7.25,8.4393,9.45405345339091,9.112007978846,7.75002214158919,2.2448818248656
2012,"IA",3076190,14429.6485770992,9386.01849137449,2087.3773137026,2.70665986171205,10.0774009407741,13.2647690812336,16.9530815716845,51309.7695525959,7.25,8.6605,9.57710959719578,9.14708300222687,7.64414263847347,2.2680454067193
2013,"IA",3092997,12851.4716913015,8568.94043743117,6358.44900438798,2.56382401922795,10.6692635007405,13.5901980085981,17.327595209436,52241.5637648533,7.25,9.2929,9.46129142134419,9.05601606144296,8.75769701805099,2.33145433715671
2014,"IA",3109350,16918.9852721748,8577.25998551691,1492.87665065496,2.31926286844517,10.1950568446781,13.1239648157975,17.6864939617605,55356.2320099056,7.25,8.7958,9.736250762721,9.05698637302473,7.30912979913495,2.28195372238497
2015,"IA",3120960,16170.3883052201,8584.83472254925,1856.64944619124,2.0456205782836,10.2852968317441,12.5353657208039,18.2678727058341,57501.2816569261,7.25,10.2763,9.69099880573292,9.05786899895437,7.52706722890937,2.4227031780771
2016,"IA",3131371,18858.3242326617,15440.3492860524,3684.77418540703,1.95163715829265,9.6443378954458,12.157773703595,18.8966749708035,57463.5838423489,7.25,10.6239,9.84476272482768,9.64480420875361,8.21223587357696,2.45306332334041
2000,"KS",2693681,4216.29472829188,3603.06435691531,59.4231462448597,1.87227069575054,7.90739512213956,4.32534513181034,7.23623175869749,31860.0086647231,2.65,3.958,8.34694914181699,8.18981747564851,4.10137224750678,1.601002433613
2001,"KS",2702162,5273.21196878648,4893.43792119051,59.2366408823749,2.16811575323759,9.88097678821625,4.59946516900171,7.64432332332406,32786.5982868533,2.65,5.2579,8.57058455738099,8.49585472123981,4.09828081969209,1.83384466557284
2002,"KS",2713535,6598.33989611337,6044.63393691255,79.4175310066021,2.63165944054527,9.91326811705027,5.17417317263275,7.93039337985322,33553.9066199625,2.65,6.4487,8.79472490727221,8.70709162718033,4.38723219976185,2.00803952052086
2003,"KS",2723004,7917.93897474994,7191.24522035223,99.4994865964207,2.9070835004282,10.5765544229829,5.90175409217173,9.04603886002371,34752.1340401997,2.65,7.0865,8.97701250799938,8.88075867183719,4.61015261899276,2.0901960045777
2004,"KS",2734373,9221.97986521956,8324.12156278606,119.359264445633,2.91986499281554,11.1177224175341,6.19988567763067,9.48019893408836,35845.1096467088,2.65,8.4787,9.12945346012801,9.0270329168785,4.79048114045731,2.24904717606195
2005,"KS",2745299,10516.9185578693,9449.14087682252,139.077018568833,2.68152940717933,12.2755299149564,6.47587020575901,9.73216396465376,37870.6654539269,2.65,9.0751,9.26083561099983,9.15378492797694,4.94219240397635,2.3100670333418
2006,"KS",2762931,13620.6408863398,11389.2073362885,177.178424870292,2.32720252514449,12.631513418178,6.62597075352226,9.93477578701748,40766.1284338986,2.65,9.4872,9.51941504868323,9.34050925963713,5.18278543514955,2.35015546590146
2007,"KS",2783785,18070.6695551949,13038.0678323532,195.125819327462,2.26342910821058,11.4592182945163,6.55248160328474,9.42335704804789,43950.6283710847,2.65,9.9794,9.80210077307556,9.47570534767646,5.27875638862235,2.39602078977956
2008,"KS",2808076,17493.6320431744,13765.0229158909,203.786773761857,2.45890780733855,12.3216038312353,6.67962690468492,9.57474085459225,45520.3135527671,2.65,8.001,9.76964937246712,9.5299587276301,5.32196930983896,2.19733568227495
2009,"KS",2832704,14495.6348621874,14314.3558680107,203.7821879495,3.68319457310047,13.2029326043243,7.74048400397641,10.1033500146856,44049.6077246334,2.65,11.0609,9.58167182300446,9.56908807702138,5.32194691648016,2.48996881538026
2010,"KS",2858190,15217.352661798,15287.5287818884,213.405358955703,3.70185327077626,13.7849478166252,9.43639156249235,11.0564028283634,44773.2306109811,7.25,9.559,9.63025739045915,9.63485807335757,5.36786842401348,2.35697857682438
2011,"KS",2869225,16409.8730793963,16815.7960770261,215.226960219606,3.38087811168521,14.0107520323432,10.4084552448832,11.7822408490097,47235.2290252594,7.25,10.1164,9.70569938677588,9.73013343244733,5.37632859779887,2.40842149539981
2012,"KS",2885257,16885.80891471,17251.3546957067,232.396697960667,2.94940797301592,13.7596061633331,10.561257340334,12.1949621818784,48787.3697213108,7.25,11.4807,9.73428805854197,9.75570391724261,5.45273957219739,2.5241834511119
2013,"KS",2893212,16353.203701077,16847.0761281962,207.936185009325,2.72016015418158,12.8922457116865,10.9560786869403,12.411810817873,49448.7787275872,7.25,11.9586,9.70224025037854,9.73199175289371,5.34202887045701,2.56175966039768
2014,"KS",2900475,15339.8036510774,17706.3263819862,216.839555389031,2.33475551418302,11.8946034701213,10.1175152345736,12.7464294641395,51351.140761427,7.25,11.733,9.63827146279783,9.78173375280694,5.38375880736558,2.5441970485913
2015,"KS",2909011,13465.9165938363,18559.1001613378,224.90273095736,2.1389743799525,13.8878814827445,9.41812068431505,12.8425777695581,52944.3168142025,7.25,11.8357,9.50799133405716,9.82876940294944,5.42010451263222,2.55223035120758
2016,"KS",2910844,12490.6931610783,18262.6598776724,195.351660458135,2.05792546766505,11.0277294145616,8.72025433173334,13.7660760933942,54703.3094181619,7.25,11.089,9.43281915526735,9.81266856548216,5.27990723761233,2.49229594821986
2000,"KY",4049021,9702.63503202379,8076.72817700871,67.342451422208,2.02453877122396,12.3980586912244,9.96485323242334,14.1161283184256,28179.4290521091,5.15,5.9132,9.18025583986135,8.99686594576872,4.22453111701553,1.9334326275442
2001,"KY",4068132,11172.0411235427,8500.53980549304,67.0260945318392,2.48691537049437,12.3643972221157,10.1442136095879,14.9421159392075,28842.6727549647,5.15,8.4386,9.32125911315837,9.04800257965949,4.21989137468083,2.24480766407438
2002,"KY",4089875,12719.8196155139,8926.48259421131,85.8878327577249,2.70142730523549,13.9613068859073,11.0052752223479,15.1787035056084,29882.5269720957,5.15,10.4519,9.45099527000017,9.09688972978441,4.46461800817297,2.43815565509855
2003,"KY",4117170,14232.0104586403,9335.31479147084,104.409096539613,2.91880102108973,14.3059431599861,12.2092845328223,15.9720633347664,30888.741538484,5.15,13.5906,9.56331922588665,9.14166689142182,4.65784893731312,2.6803774857467
2004,"KY",4146101,15718.0784428551,9734.91914451674,122.637991693883,2.55804188079355,17.3415939457336,13.1387054970441,16.3256273785901,32365.5405403776,5.15,12.7705,9.66263044103674,9.18357732983797,4.81735787395732,2.62252862290197
2005,"KY",4182742,17151.8766875891,10110.3147169967,140.35505895415,2.81714722065095,14.3207494031427,13.6340467568882,16.4536086614953,34118.2889119147,5.15,15.3455,9.74992117541349,9.22141034480585,4.9512748737655,2.79395263010291
2006,"KY",4219239,38169.2848540649,20867.1036593794,273.717744346149,2.74359902342579,16.353659984656,13.9622808757693,16.662364943062,35832.4806914233,5.15,17.3826,10.5498126084849,9.94597713151443,5.61574418637779,2.91140456502992
2007,"KY",4256672,44136.5031112969,29796.0021798328,289.878482612755,2.58093646867788,15.3406229091647,14.1430206508747,16.6239024289398,36305.9216213981,5.15,16.6969,10.6950651107276,10.302163069441,5.6729055944352,2.87338948299783
2008,"KY",4289878,98211.3908637804,27972.0459401528,4103.91116447722,3.03167129694597,16.8769368266417,14.7601866533267,16.804021000131,36879.6501905182,5.85,17.9429,11.4948876662581,10.2389966805225,8.31993938084292,2.94142919113733
2009,"KY",4317074,77675.9325258666,34077.0686997126,4982.84530825098,4.93473125547535,16.8401097595269,16.2553850130899,17.7453061958169,36144.5043564229,6.55,17.9621,11.2603136135896,10.4364093097281,8.51395702231526,2.94244225018717
2010,"KY",4348181,62863.749320838,309632.904529464,6753.17667021589,4.82328127554948,17.4325769787412,17.8951612179898,18.2564157287841,37905.5747679317,7.25,23.5709,11.0487408614402,12.6431459254559,8.81791635846776,3.20156281589885
2011,"KY",4369821,82685.1637511271,513497.277991669,5520.24366608083,4.42768708375011,15.7672362323308,18.8445247528446,18.5562291910813,38904.2709072065,7.25,25.0026,11.3228075604985,13.1490019548722,8.61635841572073,3.25819653302182
2012,"KY",4386346,62845.793892982,539293.894282221,4516.65770053575,3.82926928245059,17.6912628415542,19.3611645478948,18.4746711727711,40198.1740610522,7.25,24.9647,11.0484552006724,13.1980178139751,8.41574893066411,3.25673792321451
2013,"KY",4404659,57707.0503031891,174275.561156266,4660.05900942071,3.73611214852273,19.7745160295042,19.8071765214969,18.2102632689613,41426.7483589536,7.25,23.6849,10.9631519627501,12.0683987483192,8.44699795654163,3.20619172065948
2014,"KY",4414349,57640.2540033322,126603.692655726,3235.99592642412,2.93402266109907,19.5045747402392,18.7587343003464,25.1173615860459,42230.2359872316,7.25,24.7459,10.9619938056598,11.7488248547961,8.08240099548372,3.2482753911314
2015,"KY",4425976,50551.8649400204,152703.17960676,3575.83049126816,2.36955645489266,19.2273975276865,17.3720289784671,29.0063027906161,43565.3740553496,7.25,29.9067,10.830774898214,11.9362578621927,8.18223234961732,3.43097298887877
2016,"KY",4438182,46650.9972830591,157516.642588383,4221.52789988804,2.32487085928427,15.0286761561378,15.0120927893448,29.6575489693753,44126.221051773,7.25,33.5499,10.7504710195725,11.9672927474086,8.34818925609365,3.54240465585348
2000,"LA",4471885,8489.06691473506,5157.53938216211,56.6061068207255,2.41551381576226,16.7714509653088,11.1776353819474,14.777593788749,29676.4116250753,5.15,5.6417,9.04665216086857,8.54840875293256,4.05362858327515,1.89336795481615
2001,"LA",4477875,9569.807330486,6667.6818803562,56.5303855065182,2.60132317226363,15.8334031209,11.5765625436172,16.4357200681127,30784.1777628898,5.15,5.97,9.1664728414412,8.80517750024343,4.05231325181778,1.94161522477243
2002,"LA",4497267,11583.2369970473,7474.1879901727,72.6413397292178,2.73668430182153,17.2771596616345,13.0847912743451,18.4060008000414,31033.6700044716,5.15,8.2523,9.35740057341547,8.91934454712963,4.29920654915454,2.22487216926503
2003,"LA",4521042,13566.2128332362,8265.74758650771,88.5280428715327,2.86106609936382,16.5890960535204,14.4944461918292,19.9790446538652,34162.3236413199,5.15,12.1353,9.51541133993035,9.0199964321275,4.49455190437734,2.57530326261783
2004,"LA",4552238,15503.1275825209,9034.2739109862,104.078587279488,2.6501250593664,16.1898389319715,15.5022650397453,21.0348404455127,37308.2866054016,5.15,12.1211,9.64886156310346,9.1088915192227,4.65470852048912,2.57422162146486
2005,"LA",4576628,17439.5723226795,9806.90106340301,119.595038093548,3.23421523444772,16.3439108444033,17.6526473202541,21.9364781231946,43215.9878408295,5.15,14.7302,9.76655451359192,9.19094357078855,4.79243813994375,2.75558243154753
2006,"LA",4302665,36038.3392249702,22123.2340167139,302.593325433981,2.05760848218488,16.5711251050221,19.2876275517615,23.4965306385694,47851.2735711472,5.15,16.5314,10.4923663770639,10.0044288485633,5.71568906054325,2.8639935588361
2007,"LA",4375581,33724.5703665338,24462.384182681,304.64499145069,1.97450350022088,15.3808145706822,14.8633290070507,22.4204739896256,47217.1124246129,5.15,18.8327,10.4260115932097,10.1049327554632,5.72242426978948,2.9873320906005
2008,"LA",4435586,37346.2500626254,25552.0324589589,356.653916110385,2.30981881537186,17.7654091251979,17.8270244337501,23.6441363102868,48536.766055263,5.85,14.8777,10.5280145616824,10.1485112758282,5.87956580405515,2.76491560905716
2009,"LA",4491648,36020.2562236348,29340.1242352498,302.794645311342,3.13657704254652,14.1596135761306,16.1129723433359,24.5557087287339,46112.2064774444,6.55,13.1386,10.4918644938474,10.2867453684561,5.71635196430305,2.64890864566563
2010,"LA",4544532,36866.293396696,30830.0000578858,331.696658327084,3.65767036077642,21.0802784533149,18.1738845716127,25.8389642761895,49765.6964457506,7.25,13.1747,10.5150800791681,10.3362759581707,5.80723113887145,2.65145868536869
2011,"LA",4575625,40992.0953940458,35585.9195472345,302.364441441246,3.54478349952192,20.6966261439694,19.3311077721623,26.2454418795247,50094.8176478623,7.25,13.4834,10.6211589264815,10.4797334208733,5.71493485978637,2.67300316602464
2012,"LA",4600972,41699.7391388374,34246.2113778317,316.43708096124,3.19808510027881,20.5174037138239,20.6208220784652,27.0495451830613,50746.0597456364,7.25,12.3286,10.6382741327818,10.4413604207503,5.76027962849362,2.58991210241841
2013,"LA",4624527,40136.5749184131,39226.6598281154,300.003093254834,3.0463007351887,18.6613679626046,20.3285582871502,26.9587354555396,49451.1763040847,7.25,17.7718,10.6000682049401,10.5771373848145,5.70712054129021,2.93235574370964
2014,"LA",4644013,39344.5509136695,34890.4221176181,325.314693884599,2.95203738663092,22.58822272892,18.8918506472742,27.23683159371,51187.862738541,7.25,16.8583,10.5801381829976,10.4599962933851,5.78786223441069,2.88246838614756
2015,"LA",4664628,28439.3393710167,37733.5683673217,302.821460961539,2.92872229039486,18.3079979796888,18.4309999275398,30.3276059741527,49682.8042879304,7.25,19.0385,10.2555638167228,10.5383318861302,5.71644022940971,2.99765542311584
2016,"LA",4678135,29915.1052862319,37143.6207067015,273.67734795426,2.75175898087593,19.7300847453098,19.819180079241,31.2421082333024,47756.1036609675,7.25,21.8107,10.3061522527007,10.5225742403802,5.61559712866822,3.12722972412003
2000,"ME",1277072,3292.29440470075,10007.3449265194,106.321335053936,1.786508513224,10.0229274465339,7.95554205244497,13.0078022225842,28847.9427941416,5.15,4.7782,8.09964368156895,9.21117451663272,4.67582746541609,1.7540922154983
2001,"ME",1285692,3639.65397622448,11056.2553084253,105.608497213952,2.00467919221711,10.2668446253068,8.11881850396518,17.7418075246638,29944.3412574707,5.15,6.4893,8.19991860829111,9.31084208048342,4.66916321975527,2.01347533521774
2002,"ME",1295960,4433.17193431896,12424.8043921109,112.602819531467,2.2606407605173,13.1176888175561,8.57642211179357,23.7268125559431,31008.2872928177,5.75,10.9383,8.39709616577065,9.42753058867701,4.7327083257983,2.4797517192682
2003,"ME",1306513,5213.07709911803,13768.8335286369,119.461115197476,2.59959143154335,11.404402405487,10.1477750317065,18.4262230838882,32025.8581430112,6.25,10.2809,8.55911738132659,9.53023550222601,4.7913270053967,2.42311103012112
2004,"ME",1313688,5995.86241177509,15130.1302135667,126.534040046038,2.42363483566874,11.4182362935492,10.8038590593809,19.6432486252444,33893.6642490454,6.35,10.9506,8.69899168006308,9.62450950416213,4.8483833097187,2.4807814863221
2005,"ME",1318787,6780.80084198586,16502.5747144914,133.740323494241,2.5797190903459,12.5873245641639,11.5947457777488,20.4471230001509,34781.8108610412,6.5,12.4256,8.82199795657848,9.71133228578671,4.90334939640718,2.59716333213367
2006,"ME",1323619,8128.77540638205,20982.7159464388,157.706914879433,2.41663197642222,10.1237591784343,12.1102824906563,20.807271578906,36210.9489211019,6.75,12.0255,9.00328857686901,9.95150198478138,5.06705919860224,2.56690897461857
2007,"ME",1327040,8708.75536157124,23718.53529336,164.06164907531,2.46315107306487,10.7005063901616,12.2529840848806,23.0308807571739,37047.3384374246,6.75,12.3619,9.07219898237647,10.0740542615774,5.10631903487745,2.59240737356569
2008,"ME",1330509,9013.80995794452,25246.6732446598,174.637483673692,2.89272752006939,11.8751545461173,13.0054738449721,22.5029669096564,37563.4437647547,7,12.3241,9.10662405476569,10.1364892817312,5.16842211897788,2.58957442555695
2009,"ME",1329590,9224.06258222873,26762.5191730978,177.710323153754,4.2317556539986,11.1312509871464,15.1360945855489,23.6005836385653,38032.7018103325,7.25,12.745,9.12967925286715,10.1947950143063,5.18576618856489,2.62067512161721
2010,"ME",1327629,9599.58223970665,29272.9017949748,201.997748887227,4.25962373524531,12.1268818321986,17.3038552185889,25.1958943349385,38959.9052144839,7.5,10.4221,9.16957902558624,10.2844516743541,5.31319488975482,2.43555007523849
2011,"ME",1328284,10036.5922763572,29978.2013871223,199.495144268846,4.15543663855019,13.4007486350811,18.6664147125163,26.2268460660521,39048.2005354277,7.5,11.7773,9.21409255137412,10.3082591331137,5.30079002834287,2.54767015902361
2012,"ME",1327729,10010.9825112296,29154.8632980544,199.503233837101,3.95555117045722,12.8038176465227,19.0445490005867,25.2149346741692,39817.3121171564,7.5,11.4743,9.21153790576923,10.2804113138526,5.3008303754799,2.52367052783878
2013,"ME",1328009,9157.84985465942,27146.3898457979,187.050901669341,3.53122606849803,12.1234118142272,18.7587960623761,20.7604014731828,40414.409842102,7.5,13.2438,9.12247588806624,10.2090361824642,5.23671267974314,2.65632172431724
2014,"ME",1330513,8604.97146330333,25849.0968003721,185.932999819618,2.9405950937721,14.2802062061776,17.3268506207756,22.1294342858732,41958.7783058114,7.5,16.8385,9.06021159748593,10.1600696246248,5.23075026291882,2.88135904289939
2015,"ME",1328262,7632.06424606644,24928.7157853724,180.061690141177,2.25738596752749,12.4222480203454,15.2514212783321,20.9558054058612,43334.6734303925,7.5,21.1572,8.94024464864585,10.1238157759461,5.19883780270591,3.09816250010516
