"","state","year","deaths","death_rate","hydro_gms","oxy_gms","fent_gms","pop","unempl_rate","poverty_rate","snap_rate","medicaid_rate","gsp_per_cap","min_wage","log_pop"
"217","IL",2012,1628,0.013728812553813,-0.0473436958598061,-0.0677018751398206,0.0296715479874878,1.02169709957438,1.7648041190727,0.00806633873029417,0.860770260110864,1.02265594471098,0.994809860183024,1.36848718950232,16.3713811354311
"218","IL",2013,1579,-0.0559287464717438,-0.0625573286420898,-0.0638049918510527,-0.0845592812737588,1.0235852053229,1.77227505221591,0.209326090704707,1.15072310871968,0.75517701821645,1.0888117388251,1.36848718950232,16.372360201125
"219","IL",2014,1705,0.112748750720188,-0.0593815448184739,-0.066410577257203,-0.0850099015423979,1.02199380404377,0.71361278739812,0.356456303968167,1.11099799450811,1.2172337407607,1.31594243528648,1.36848718950232,16.3715350532153
"220","IL",2015,1835,0.270986656224314,0.0118390981635857,-0.0639341774433216,-0.0850501651789936,1.01816642112538,0.122749742544619,-0.523652258306389,1.16449595361007,1.3279559147865,1.53502532240887,1.36848718950232,16.3695477475403
"221","IL",2016,2411,1.05703036925946,-0.0765392797666417,-0.0655791129866071,-0.0850636455647081,1.01242295276317,0.0690044878741194,-0.189242121902889,0.953668034514622,1.17428795350303,1.6136329296621,1.36848718950232,16.3665581162562
"222","IN",2000,214,-1.46374467625142,-0.10451390330335,-0.0720586191233404,-0.0860153055525563,0.00565351667831523,-1.36197716134258,-1.22568732226656,-1.26574660090461,-1.13268226477834,-1.07513265131245,-1.02675399387471,15.6224649966949
"223","IN",2001,283,-1.27905432503756,-0.104452554239269,-0.0719985127403357,-0.0860155874514798,0.0110241219352645,-0.756340508349438,-1.25058907811652,-1.1047297952689,-0.950382225716205,-1.07287935428506,-1.02675399387471,15.6283398251448
"224","IN",2002,293,-1.25510080521216,-0.10421709685294,-0.0719825351582217,-0.0860047007324234,0.0152445672041888,-0.241103484043823,-1.0598557561663,-0.878597327516713,-0.795652757272394,-0.971739750992712,-1.02675399387471,15.6329324133028
"225","IN",2003,434,-0.877384869736074,-0.103987815498146,-0.0719672648575527,-0.0859940531539226,0.0213299264955853,-0.192362720561153,-0.793374831062255,-0.675986373106567,-0.753456725441284,-0.828838324267712,-1.02675399387471,15.6395174448757
"226","IN",2004,542,-0.599790372651692,-0.103759988634713,-0.071951991002375,-0.0859834892953111,0.026771603171074,-0.185521661094149,-0.313660013785774,-0.4859525804235,-0.648380283866299,-0.65071311908565,-1.02675399387471,15.6453694388451
"227","IN",2005,610,-0.427923456896873,-0.103538412986902,-0.071937349070669,-0.0859731810127443,0.0335958059672015,-0.110521634601581,-0.0388664383843926,-0.393680939430236,-0.572156922072399,-0.574672026167455,-1.02675399387471,15.6526601319911
"228","IN",2006,736,-0.111694250416679,-0.0975131181998837,-0.0716923949804077,-0.0859416002895037,0.0416834341488998,-0.341399926338135,-0.550579948213247,-0.345952059945809,-0.543322092953181,-0.437110342003515,-1.02675399387471,15.6612323482239
"229","IN",2007,781,-0.0123619465147634,-0.0967315735554304,-0.071767818457575,-0.0859255044991967,0.0487052903005862,-0.629047149934747,-0.260063177822136,-0.317428318387273,-0.517116934172692,-0.268742361858286,-1.02675399387471,15.6686158006811
"230","IN",2008,830,0.125884551914764,-0.0960610489370505,-0.0717564502592929,-0.0858429298975014,0.0554693442330236,0.0636218442668925,0.476455193055412,-0.206574108148639,-0.409667409583,-0.237887719987759,-0.485893081499249,15.6756769937372
"231","IN",2009,896,0.261023833290755,-0.0947353656630075,-0.0717072788546751,-0.0858035794467606,0.0606342164363064,2.29163434652923,1.02750037371273,0.0679975368861211,-0.153335174653395,-0.423938897184797,0.0549678308762082,15.6810353811353
"232","IN",2010,927,0.317940158366629,-0.0944637053781674,-0.0714622740657765,-0.0811324639309739,0.0652885714184182,2.27546191390865,1.06060992336197,0.421161585762218,-0.0037893121451282,-0.173374011397698,0.595828743251666,15.6858396504095
"233","IN",2011,975,0.472873563194773,-0.090224533593235,-0.0715296729757365,-0.0856953309742354,0.0691931603409498,1.62015266280092,0.826752223421272,0.628478758821062,-0.124564690190724,-0.0704101068268206,0.595828743251666,15.6898522767288
"234","IN",2012,1011,0.581461757049813,-0.0914675945264596,-0.0714878866325441,-0.0855238239522886,0.0723614493674139,1.19332048261862,0.695643125098195,0.724503433915032,0.0403239000375186,0.0408618778269296,0.595828743251666,15.6930964384985
"235","IN",2013,1064,0.682586053855619,-0.0923888574333554,-0.0715569773495107,-0.0858813553326654,0.0770012908177398,0.852725555933756,-0.347644491278479,0.768403598706378,0.0912933814093891,0.173416230047308,0.595828743251666,15.6978284808608
"236","IN",2014,1172,0.943066196692749,-0.0972399158322627,-0.0715755121523443,-0.0859159498234782,0.0807315677348012,0.0161680775130516,0.583915649840596,0.644476805397755,0.0961437835940827,0.383539743465416,0.595828743251666,15.701616712682
"237","IN",2015,1245,1.15909176327189,-0.101957503826367,-0.0714288562548647,-0.0859124454145766,0.0829427117835892,-0.532375797738537,0.261533146294955,0.433082866947096,0.239625606675299,0.436136090281259,0.595828743251666,15.7038554541293
"238","IN",2016,1526,1.89392393598025,-0.0982034790503971,-0.0679943312117957,-0.0858242529251621,0.0868152811617684,-0.711143197127353,-0.267135707012498,0.120744351743853,0.584869725237847,0.524568665820755,0.595828743251666,15.7077643219795
"239","IA",2000,73,-1.62707907533542,-0.105378789734902,-0.0721439652364316,-0.0860323037608746,-0.467577244342301,-1.53927175238536,-1.32586818703911,-1.42538726407911,-1.511679261006,-1.21872824616819,-1.02675399387471,14.8901945002495
"240","IA",2001,87,-1.55142080612711,-0.10528477409265,-0.0721048604432407,-0.0860323348667495,-0.467138845907943,-1.11640406125745,-1.58736939176229,-1.40231593884946,-1.36380384611681,-1.1658687107272,-1.02675399387471,14.8911943187958
"241","IA",2002,91,-1.53200480961798,-0.105145312594313,-0.0720817666716989,-0.0860238452086114,-0.466804136932632,-0.70380104501117,-1.01958029521423,-1.29540100159112,-1.25377925910029,-1.03846430123613,-1.02675399387471,14.8919569891061
"242","IA",2003,96,-1.48827360664229,-0.1050079056566,-0.0720590597706819,-0.0860154587941903,-0.465642306269563,-0.462716098236165,-1.09916269858645,-1.19950738935556,-1.13460494827031,-0.862856027886692,-1.02675399387471,14.8945998402386
"243","IA",2004,122,-1.3498955857978,-0.104872683703415,-0.0720367468577196,-0.0860071903376762,-0.463901280951408,-0.482812388735232,-0.554302620333636,-1.01354297756586,-1.03116428546849,-0.509023116369012,-1.02675399387471,14.8985471731663
"244","IA",2005,141,-1.24898501291631,-0.104738179079428,-0.0720145453241446,-0.0859989690128442,-0.46228249847314,-0.577846300151274,-0.432861491333884,-0.812493779015072,-1.04341651495198,-0.354571492882778,-1.02675399387471,14.9022034250586
"245","IA",2006,187,-0.968875149645732,-0.104305443156731,-0.0719764800959409,-0.0856806348424934,-0.459560837203181,-0.892061125758762,-0.718131004441237,-0.680427106964546,-0.721131813936299,-0.23019116935723,-1.02675399387471,14.9083207134316
"246","IA",2007,203,-0.914572832567278,-0.104049052570006,-0.0719557675127467,-0.0849423413604983,-0.457081866124529,-0.893738601201478,-1.10986170451435,-0.596249614271576,-0.709303242050471,0.0578254029278457,-1.02675399387471,14.9138601454628
"247","IA",2008,209,-0.86520260604999,-0.103788263671171,-0.0719427922120222,-0.0854420086209894,-0.454460153712642,-0.585618112994545,-0.913908777064234,-0.460682556859905,-0.600026025240133,0.0315319250814936,0.595828743251666,14.9196853472009
"248","IA",2009,207,-0.874211891475056,-0.103643936101401,-0.0719489258002476,-0.0839972451384044,-0.452045820218851,0.695745835979516,-0.588595826729496,-0.200582003647134,-0.349480323165191,0.000403001985334425,0.595828743251666,14.9250199238992
"249","IA",2010,253,-0.636961895181025,-0.103476434609692,-0.0719281284483128,-0.0838030315345406,-0.449371290521187,0.422853340894312,-0.746737288552867,0.115500963110101,-0.180943225715855,0.13235082189198,0.595828743251666,14.9308963810515
"250","IA",2011,250,-0.658416489122104,-0.103249039084951,-0.0719004376417191,-0.0847800999729893,-0.447038502128667,0.11100236460319,-0.66310253316942,0.345705057203414,0.0138106156305458,0.292610552820676,0.595828743251666,14.9359939214506
"251","IA",2012,259,-0.622050541384429,-0.102890557149104,-0.0718881050761214,-0.0849090878925491,-0.445564106848064,-0.20266841413125,-0.722480413164815,0.583677439594289,0.154324757660737,0.568618559435639,0.595828743251666,14.9392023762306
"252","IA",2013,275,-0.518082072355016,-0.103229152601306,-0.0719192498742314,-0.0825471375936944,-0.443049375624084,-0.351936814079219,-0.542668253596566,0.655885595982619,0.222669210777726,0.654050917532183,0.595828743251666,14.9446510817346
"253","IA",2014,264,-0.599806812953563,-0.10235647374468,-0.0719189327556352,-0.0852378533922753,-0.440602573713823,-0.607511682626956,-0.686735692011758,0.552434929897651,0.288164125994288,0.939621968911211,0.595828743251666,14.9499242590958
"254","IA",2015,309,-0.356408143759943,-0.102517084086159,-0.0719186440272151,-0.0850366829775979,-0.438865438620683,-0.893477348528088,-0.659320126217805,0.42183297067562,0.39425909373992,1.13629270067628,0.595828743251666,14.9536512047658
"255","IA",2016,314,-0.299261654457881,-0.101940391518279,-0.0716573304158775,-0.0840257095997566,-0.43730770275034,-0.99169327584514,-0.85404812275961,0.338050549578616,0.509008311354703,1.13283634394853,0.595828743251666,14.9569814857833
"256","KS",2000,103,-1.39515573684745,-0.105081816694248,-0.0721085355945132,-0.086030569173778,-0.502796648393459,-1.07463397663255,-1.38174399717408,-1.39985650063985,-1.61888913776762,-1.2146495862629,-2.95840010950134,14.8064192176569
"257","KS",2001,138,-1.18144825283205,-0.104855056706692,-0.0720593500559323,-0.0860306723133244,-0.501527686918444,-0.765465650282506,-0.782155502369312,-1.33903307392426,-1.54441709724727,-1.12969441551271,-2.95840010950134,14.8095627512935
"258","KS",2002,170,-0.985677138157443,-0.104570752523925,-0.0720154695878158,-0.0860195120559201,-0.499826012722554,-0.281046450542077,-0.772345161310903,-1.21151335482649,-1.49221258559314,-1.05934308748091,-2.95840010950134,14.813762770873
"259","KS",2003,188,-0.880820892827021,-0.104287634547242,-0.0719717638772523,-0.0860084065104173,-0.498409222696977,0.00678122639745425,-0.570833947138894,-1.05007326021441,-1.28862005242811,-0.949482570319294,-2.95840010950134,14.8172462406229
"260","KS",2004,224,-0.651939010185104,-0.104007854556183,-0.0719285817053675,-0.0859974238316839,-0.496708146997243,0.020138328399473,-0.406423166036262,-0.983922004634709,-1.2093908072521,-0.849272156713212,-2.95840010950134,14.8214127170993
"261","KS",2005,241,-0.553889049829093,-0.103730027427832,-0.0718856990220835,-0.0859865196936555,-0.495073354746799,-0.228930609059548,-0.0546728095216765,-0.922684873291656,-1.16341007255314,-0.663557320979733,-2.95840010950134,14.8254005523126
"262","KS",2006,257,-0.486138565820521,-0.103064128519558,-0.0718117489534107,-0.0859654491908595,-0.492435183690619,-0.599214466528863,0.053477573379001,-0.889379647740143,-1.12643573357414,-0.398084293881881,-2.95840010950134,14.8318026307381
"263","KS",2007,270,-0.405219400013631,-0.102109381632185,-0.0717488988658167,-0.0859555240814791,-0.489314923980684,-0.665859894870836,-0.302674229581653,-0.905685868874726,-1.21976380098043,-0.106110663424362,-2.95840010950134,14.8393220704428
"264","KS",2008,219,-0.730474332220763,-0.102233184153359,-0.0717211893107716,-0.0859507344770435,-0.485680406448602,-0.461577887390889,-0.0406752179417238,-0.877474093474498,-1.19213798865713,0.0378072798041624,-2.95840010950134,14.8480101092886
"265","KS",2009,304,-0.22741753528354,-0.10287639989193,-0.0717002502293627,-0.0859507370130489,-0.481995465615366,0.817844163997212,0.227078886977103,-0.642084646225072,-1.09567286611552,-0.0970356558043274,-2.95840010950134,14.8567422904736
"266","KS",2010,269,-0.47433442907746,-0.102721556434951,-0.0716631555187869,-0.0859454152921132,-0.478182147356643,0.837343148977035,0.403899350551164,-0.265786327580838,-0.921751633945,-0.0306896657347636,0.595828743251666,14.8656991153182
"267","KS",2011,280,-0.382696186450966,-0.102465702991849,-0.0716049021167582,-0.08594440792629,-0.476531046085945,0.501912996521438,0.472500317083287,-0.0500989055500672,-0.789294501354549,0.195040787829855,0.595828743251666,14.8695525164266
"268","KS",2012,318,-0.158401148030935,-0.10236359168175,-0.0715882998041903,-0.0859349128697501,-0.474132273492213,0.0510117653989907,0.396200371575808,-0.016194244110996,-0.713977581111086,0.337350149722142,0.595828743251666,14.8751245354126
"269","KS",2013,331,-0.0798329453915358,-0.102477861320836,-0.0716037098060923,-0.0859484398063271,-0.472942014261728,-0.188560141160617,0.132689944520722,0.0714111257376017,-0.674405186564414,0.397992006399478,0.595828743251666,14.8778778616052
"270","KS",2014,332,-0.116922266411516,-0.102695284761313,-0.0715709575181669,-0.085943516143169,-0.471855294866252,-0.591321331521583,-0.17040103988373,-0.11465445054783,-0.613341112852363,0.572411714492036,0.595828743251666,14.8803850746475
"271","KS",2015,329,-0.100038076390452,-0.103097324381352,-0.0715384520958719,-0.0859390571171159,-0.470578104069091,-0.795919394153107,0.435171348560691,-0.26984038153192,-0.595795147393238,0.718483438549872,0.595828743251666,14.8833237188384
"272","KS",2016,313,-0.222797810457913,-0.103306557086623,-0.0715497515950346,-0.085955399188814,-0.470303843205548,-0.880618313165803,-0.43376369626248,-0.424687226689379,-0.427267271409983,0.879758196488718,0.595828743251666,14.8839536314601
"273","KY",2000,241,-1.07371495467428,-0.103904730720685,-0.0719380116698814,-0.0860261897096564,-0.300005203334294,-0.915508566694884,-0.0174476742280329,-0.148528027230448,-0.363386746188561,-1.55210671073451,-1.02675399387471,15.2139856814666
"274","KY",2001,345,-0.658531571235198,-0.103589471877078,-0.071921857120702,-0.0860263646585465,-0.297145738324388,-0.432309014354511,-0.0276742738882876,-0.108730452168352,-0.212653457642242,-1.49129663831481,-1.02675399387471,15.2186944840017
"275","KY",2002,426,-0.327538973675242,-0.10325739835407,-0.0719056213374778,-0.0860159339068603,-0.293892462843755,-0.208136616784803,0.457478521210065,0.0823271532439475,-0.169478934180233,-1.39595670522924,-1.02675399387471,15.2240249652048
"276","KY",2003,560,0.18847278113598,-0.102932960107032,-0.071890037763567,-0.0860056914413404,-0.289808474698426,0.0190264411144661,0.562181533191745,0.349480086721055,-0.0246998442268838,-1.30370105261107,-1.02675399387471,15.2306765921026
"277","KY",2004,526,0.0536458654955294,-0.102614126479671,-0.071874805930036,-0.0859956106589336,-0.285479701625244,-0.357979348903611,1.48443436755128,0.555705682210124,0.0398215477364096,-1.16829945909748,-1.02675399387471,15.2376789325109
"278","KY",2005,638,0.476983638662413,-0.102306507245471,-0.0718604968695248,-0.0859858129230629,-0.279997327211139,-0.0872052992963167,0.566679777779534,0.665615023847567,0.0631766673039446,-1.00759720900781,-1.02675399387471,15.2464775703008
"279","KY",2006,728,0.811889028067562,-0.0977972542673868,-0.0714504772657601,-0.085912061870065,-0.274536498658655,-0.164065711416473,1.18429282951877,0.73844561324875,0.101272299772954,-0.850430053399137,-1.02675399387471,15.2551653379969
"280","KY",2007,708,0.699157878141142,-0.0965169966597803,-0.0711101318845296,-0.0859031248014923,-0.268935622005638,-0.334053712021938,0.876524782360776,0.778549257543964,0.0942533310940851,-0.807022212338197,-1.02675399387471,15.2639981922764
"281","KY",2008,764,0.904004039448302,-0.0849153116800695,-0.0711796561467126,-0.0837939221738666,-0.263967206165602,0.136979786617524,1.34326814807049,0.915489816527216,0.127122909137176,-0.754419412360999,-0.485893081499249,15.2717688522714
"282","KY",2009,769,0.907160577407449,-0.0893211630549438,-0.0709469492463303,-0.0833078617857707,-0.259898030800137,2.12574332155693,1.33207981666321,1.24725355329059,0.298896685687719,-0.821821893858991,0.0549678308762082,15.2780884159242
"283","KY",2010,1007,1.82926422872334,-0.0924990944487748,-0.0604435085609047,-0.0823288487903709,-0.255243675818025,2.00927423446753,1.51207567611809,1.61109710464348,0.392168326536995,-0.660356630338246,0.595828743251666,15.2852681546917
"284","KY",2011,1058,2.06464003060413,-0.0882464401090171,-0.05267275187167,-0.0830106744979411,-0.252005811613412,1.59586460974274,1.00613301935322,1.82174767940748,0.446880852470181,-0.568790311211346,0.595828743251666,15.2902326051344
"285","KY",2012,1078,2.05840915619518,-0.0925029467585311,-0.0516894548630017,-0.0835656687342625,-0.249533274368439,0.970497291940103,1.59066632669889,1.93638287001434,0.431997447443394,-0.450157681680637,0.595828743251666,15.2940070922174
"286","KY",2013,1019,1.84800617285578,-0.0936054563854243,-0.0656029631708066,-0.0834863662104683,-0.246793209341679,0.873144862162565,2.2235738292008,2.03534672858017,0.383746030768211,-0.337514784798675,0.595828743251666,15.2981734023242
"287","KY",2014,1077,2.0224377757024,-0.093619787430036,-0.0674200854308054,-0.084273888984157,-0.245343352403476,0.0349335818521323,2.14156369802754,1.80271197025655,1.64421243177962,-0.263846326804183,0.595828743251666,15.3003709292795
"288","KY",2015,1273,2.87088887463819,-0.0951405905300368,-0.0664252438144602,-0.08408595667814,-0.243603673701672,-0.554953143774938,2.05735524061976,1.49502133083584,2.35389969824649,-0.14143303850156,0.595828743251666,15.303001377075
"289","KY",2016,1419,3.46984195238638,-0.0959775157569695,-0.0662417676679045,-0.0837288788068915,-0.24177736268127,-0.60165113806813,0.781753085135568,0.971384287286414,2.47274467328943,-0.0900112966560784,0.595828743251666,15.3057553910975
"290","LA",2000,248,-1.11835037425285,-0.104165099915766,-0.0720492832249327,-0.0860321270280103,-0.236734583693836,-0.506926110759051,1.31122077455314,0.120571477312722,-0.242676867380318,-1.41485456905389,-1.02675399387471,15.3133205779229
"291","LA",2001,265,-1.06437686321181,-0.103933228702168,-0.0719917206909781,-0.0860321689027419,-0.235838335700045,-0.312748901047778,1.02623500236463,0.209087870464023,0.0599122037209747,-1.31328807279533,-1.02675399387471,15.3146591615038
"292","LA",2002,365,-0.689159853620049,-0.103501250427387,-0.0719609788666891,-0.086023259365301,-0.232936826335172,-0.171291834860022,1.46485876240614,0.543742865457065,0.419465890254377,-1.29041316088373,-1.02675399387471,15.3189804369056
"293","LA",2003,536,-0.0507829319862587,-0.103075805975627,-0.0719308067629336,-0.0860144738412095,-0.229379514807229,-0.0413085507004003,1.2558200232395,0.856525701204349,0.706528392341254,-1.00355984676437,-1.02675399387471,15.3242530562137
"294","LA",2004,539,-0.0531174548518781,-0.102660243860055,-0.0719015126249959,-0.0860058742166488,-0.224711843285644,-0.26174923964918,1.13452279968681,1.08014669756376,0.899199042244887,-0.71511951200981,-1.02675399387471,15.3311295381315
"295","LA",2005,661,0.375826461252866,-0.102244782584226,-0.0718720621746255,-0.085997293446226,-0.221062512973698,0.348645212775614,1.18133096965241,1.5572866410321,1.06373760046881,-0.173466815702817,-1.02675399387471,15.3364730403878
"296","LA",2006,705,0.671949178545367,-0.0982544454133178,-0.0714025969853019,-0.085896093351548,-0.262053963578523,-0.880949573965675,1.25036031810264,1.92006603254043,1.34842933195602,0.251523364728676,-1.02675399387471,15.2747451561291
"297","LA",2007,808,1.05028984549253,-0.0987508610052339,-0.0713134349287315,-0.0858949587573496,-0.251143977148598,-0.967797156965376,0.888735302070785,0.938375671415031,1.15206130745235,0.193379751633698,-1.02675399387471,15.2915498689567
"298","LA",2008,647,0.40007590651194,-0.0979738351309723,-0.0712719004934205,-0.0858661972417302,-0.242165786686592,-0.617381045013601,1.61319250809256,1.59597849914021,1.37536567790877,0.314373335897307,-0.485893081499249,15.3051702957752
"299","LA",2009,584,0.114162616681056,-0.0982583250937702,-0.0711275087146602,-0.0858959820194096,-0.233777563810482,0.246609922295027,0.517725539078399,1.21565416102833,1.54171721263343,0.0920754944277898,0.0549678308762082,15.3177302302384
"300","LA",2010,591,0.120097565656327,-0.0980768091041688,-0.0710707186913802,-0.0858799988837416,-0.22586484613041,0.791170478546257,2.62027397073669,1.6729419433014,1.77589666502062,0.427048881435958,0.595828743251666,15.3294353099949
"301","LA",2011,601,0.170848777530741,-0.0971916245563799,-0.0708894359465942,-0.0858962199269497,-0.221212585884845,0.673199800727886,2.50371760286867,1.9297136891883,1.85007417607477,0.457224643450889,0.595828743251666,15.336253859383
"302","LA",2012,566,-0.0190038284704691,-0.0970398006664717,-0.0709405019864432,-0.0858884376002816,-0.217420065367547,0.310887971851308,2.44926852230957,2.21588337016896,1.99681382715853,0.516934338330606,0.595828743251666,15.3417781434855
"303","LA",2013,809,0.875874682947776,-0.0973751751741346,-0.070750660806971,-0.0858975257788432,-0.213895671128191,0.15226805600882,1.88539133318382,2.15103409656312,1.9802420910732,0.398211830273898,0.595828743251666,15.3468846534284
"304","LA",2014,777,0.725692525360223,-0.0975451027205673,-0.0709159464212385,-0.0858835281812842,-0.210980097103649,0.0537595936491391,3.07839843247073,1.83224863767776,2.03099145387695,0.557441427773149,0.595828743251666,15.3510894211069
"305","LA",2015,861,1.08412398674214,-0.0998847992823813,-0.0708075734016512,-0.0858959671900559,-0.207895597539042,0.0293945109831675,1.77803495680096,1.72999226756416,2.59502240881771,0.419448842267287,0.595828743251666,15.3555186463187
"306","LA",2016,996,1.53988203519777,-0.0995681759482657,-0.070830060605532,-0.0859120842097204,-0.205874625643861,-0.155538273407619,2.21007528122062,2.03801015122615,2.76190860594277,0.24279762921805,0.595828743251666,15.3584100841964
"307","ME",2000,61,-1.26031238090512,-0.1052800595593,-0.0718644217985085,-0.0860046339521064,-0.714755408699965,-1.16425842620449,-0.739029857750588,-0.594366254003007,-0.56564357547342,-1.49081345021574,-1.02675399387471,14.0600805155709
"308","ME",2001,85,-0.979002375597997,-0.105205534091176,-0.0718244401811803,-0.0860050281593853,-0.713465649483524,-0.936262514236605,-0.664926041024222,-0.558137478517733,0.298258218239557,-1.39028920902228,-1.02675399387471,14.0668076527616
"309","ME",2002,139,-0.247573345376845,-0.105035286019323,-0.0717722748039445,-0.0860011602211055,-0.711929309850763,-0.668773814734622,0.2011812032489,-0.456601597409894,1.3904531466297,-1.29274039675079,-0.563158926124314,14.0747622912205
"310","ME",2003,133,-0.355651889873897,-0.104867958551581,-0.0717210440605546,-0.0859973675070817,-0.710350327366877,-0.314558630048181,-0.319327696199939,-0.10794022209449,0.423156225641305,-1.19944353343187,-0.176829702998988,14.0828723141421
"311","ME",2004,140,-0.245551188246766,-0.104700013152494,-0.0716691551250785,-0.0859934561007253,-0.709276774886835,-0.498439363831215,-0.315124860176948,0.0376357058288761,0.645249459822989,-1.02819211546154,-0.0995638583739225,14.0883490069103
"312","ME",2005,163,-0.00305673565602735,-0.104531605805308,-0.0716168412651086,-0.0859894709455753,-0.708513841911821,-0.335325914520871,0.0400526774545532,0.213122477419376,0.791947334051519,-0.946761625338151,0.0163349085636757,14.092222932685
"313","ME",2006,159,-0.0688343834401323,-0.104242399911282,-0.0714460704391147,-0.0859762171531352,-0.707790858555227,-0.505757594161995,-0.708396442676936,0.327512909428672,0.857670328289199,-0.81572986649012,0.209499520126339,14.0958802097165
"314","ME",2007,159,-0.013529207947573,-0.104117966093399,-0.0713417884298083,-0.0859727029142228,-0.707278994717705,-0.457143527817646,-0.533176436073485,0.359176410015614,1.26345355729791,-0.739044770439171,0.209499520126339,14.0984614560402
"315","ME",2008,162,-0.0197436420546443,-0.104052517093395,-0.0712835399580157,-0.0859668543596915,-0.706759948926309,-0.00822127003885579,-0.176309764751593,0.526143430179859,1.16711532134454,-0.691725207213751,0.402664131689002,14.1010721337513
"316","ME",2009,173,0.0494535885185368,-0.104007407712414,-0.0712257600247776,-0.0859651550451742,-0.706897453418178,1.391109483089,-0.402313087983689,0.998898562569969,1.36741781371759,-0.648700877525799,0.595828743251666,14.1003811819961
"317","ME",2010,135,-0.332438183632668,-0.103926840540649,-0.0711300710516619,-0.0859517238277599,-0.707190866158716,1.42023259270191,-0.0998331805001742,1.47989452095224,1.65854375975758,-0.563689431640246,0.788993354814329,14.0989052025183
"318","ME",2011,156,-0.109639212682859,-0.10383308070149,-0.0711031869451821,-0.0859531077960364,-0.707092862413151,1.31135347000806,0.287176838923246,1.78222753671301,1.84668065291851,-0.555593998788344,0.788993354814329,14.0993984415764
"319","ME",2012,150,-0.159453327350651,-0.103838575237674,-0.0711345703588432,-0.0859531033224149,-0.707175903754813,1.10246623641045,0.10582485380702,1.86613028017808,1.66201840377776,-0.485077338347552,0.788993354814329,14.0989805219291
"320","ME",2013,174,0.131457814248883,-0.104021613552478,-0.0712111279164449,-0.0859599896010389,-0.707134009023884,0.659031815989974,-0.100887397251477,1.8027256743926,0.849117070356001,-0.430331917110607,0.788993354814329,14.099191386104
"321","ME",2014,216,0.722437345589853,-0.104140232771033,-0.0712605772068699,-0.0859606078132346,-0.706759350430153,0.041802001513528,0.554362459038321,1.48499688112272,1.09894989205048,-0.288735159061436,0.788993354814329,14.101075140115
"322","ME",2015,269,1.43244466247367,-0.104348968535784,-0.0712956596335219,-0.0859638547129951,-0.70709615414201,-0.672175186080226,-0.0100987797346846,1.02448795296522,0.884776051951415,-0.162585024793344,0.788993354814329,14.0993818787162
"323","ME",2016,353,2.67487115543552,-0.104630412088073,-0.0714344824504445,-0.0859762184762823,-0.706639052702772,-0.978935842237158,0.0268811288297104,0.794491948968853,0.718694809017158,-0.0205772191399756,0.788993354814329,14.1016792358119
"324","MD",2000,623,-0.191725639922558,-0.105441512277015,-0.0719087655273792,-0.0860280992622583,-0.111177720965699,-1.05566435311429,-1.57603093779179,-1.44389315499872,-1.05147990603635,-0.820870541282109,-1.02675399387471,15.4852971011916
"325","MD",2001,639,-0.158105222597265,-0.105512469243519,-0.0718318041189072,-0.0860285177239022,-0.101653103513155,-0.818518006479675,-1.60783514035178,-1.49913481616304,-0.933446810379868,-0.62902899425648,-1.02675399387471,15.4972116419534
"326","MD",2002,723,0.0723384887223544,-0.105409170365084,-0.0717885782645433,-0.0860174201167354,-0.0918231033969498,-0.582999727523532,-1.5503508742804,-1.42835133095822,-0.840443778664508,-0.456341046297661,-1.02675399387471,15.5093611236285
"327","MD",2003,779,0.21878869778529,-0.105307125331804,-0.0717454917005241,-0.0860064858006366,-0.0834621120959433,-0.603270260267816,-1.17507951294278,-1.34107168694965,-0.693355411150713,-0.320136906269345,-1.02675399387471,15.5195800563736
"328","MD",2004,676,-0.0974569489967747,-0.105206401869249,-0.0717027623976691,-0.0859957079846998,-0.0758812605344402,-0.716764084298965,-0.799086972472919,-1.26405950644992,-0.655333900236339,-0.0583296322048,-1.02675399387471,15.5287560809229
"329","MD",2005,656,-0.163711365535126,-0.105106681074167,-0.0716602602935105,-0.085985052157483,-0.0690817457047526,-0.769020808458153,-0.83964067540077,-1.21316538142498,-0.618306490322019,0.226320355790254,-1.02675399387471,15.5369153359926
"330","MD",2006,762,0.118585057884236,-0.0994268261927756,-0.0689416305873399,-0.0859178912806219,-0.0638466998271647,-0.904667558950058,-1.25205608023252,-1.15542329796957,-0.693211100491388,0.416845679054025,-1.02675399387471,15.5431522175433
"331","MD",2007,769,0.128794485345853,-0.0991288823054748,-0.0706960924618471,-0.0859038146654173,-0.0599503402267797,-1.13195795191269,-1.14549382512684,-1.11218447491473,-0.728519341263063,0.531068476977093,-0.254095547624053,15.5477691071199
"332","MD",2008,693,-0.113963012074816,-0.0986871581759657,-0.0708058242611723,-0.0859033673216252,-0.0552286544271043,-0.697278270083968,-1.21358092545748,-0.954556869869653,-0.638870580573416,0.643310436202206,-0.254095547624053,15.5533355285955
"333","MD",2009,743,0.00325634026226733,0.316623277295905,-0.0706128453634552,-0.0858968385498175,-0.0484322817022364,0.843259949424963,-0.905251726331928,-0.600900133115348,-0.33909774113861,0.70244065476974,0.0549678308762082,15.5612938001855
"334","MD",2010,650,-0.243726314739134,-0.100400494188301,-0.0703120289585357,-0.0858592062863869,-0.0397156340604552,1.21730586601101,-0.530102635845464,-0.20978897688645,-0.0793269639040598,0.874354931534112,0.595828743251666,15.5714087979816
